"ID";"TIP";"TipVehiculAsigurat";"Categ";"Marca";"Model";"Capacitate";"Putere";"Nr_locuri";"An_fabr";"Masa_max";"0"
"16608868";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"55";"5";"2001";"1745";"0"
"16625405";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1781";"110";"5";"2001";"1990";"0"
"16627968";"RCA";"Inmatriculat";"Autoturism";"FORD";"MONDEO";"1798";"92";"5";"2001";"1875";"0"
"16628209";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1968";"81";"5";"2009";"2070";"0"
"16657259";"RCA";"Inmatriculat";"Autoturism";"SKODA";"FABIA";"1896";"77";"5";"2008";"1685";"0"
"16660986";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"1968";"130";"5";"2011";"2280";"0"
"16677009";"RCA";"Inmatriculat";"Autobuz /autocar";"SCANIA";"HIGER";"12742";"331";"61";"2015";"25000";"0"
"16683442";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"ML320";"2987";"165";"5";"2007";"2830";"0"
"16697340";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH500";"12777";"375";"2";"2014";"20500";"0"
"16697345";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH500";"12777";"375";"2";"2014";"20500";"0"
"16733146";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"SPRINTER";"2148";"95";"6";"2004";"3500";"0"
"16742955";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 480 FT";"12902";"355";"2";"2019";"19800";"0"
"16748929";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1896";"74";"5";"2002";"1940";"0"
"16757582";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"310";"2";"2015";"18000";"0"
"16757588";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"310";"2";"2015";"18000";"0"
"16757589";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"16758018";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"310";"2";"2015";"18000";"0"
"16765653";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"1499";"55";"5";"2016";"1118";"0"
"16770395";"RCA";"Inmatriculat";"Autoturism";"FORD";"KA 1.3 BASE";"1299";"44";"4";"2002";"1265";"0"
"16771340";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T/FP-LT";"10308";"338";"2";"2013";"19000";"0"
"16771344";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T/FP-LT";"10308";"338";"2";"2013";"19000";"0"
"16771346";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T/FP-LT";"10308";"338";"2";"2013";"19000";"0"
"16771347";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T/FP-LT";"10308";"338";"2";"2013";"19000";"0"
"16771348";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T/FP-LT";"10308";"338";"2";"2013";"19000";"0"
"16772372";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"345";"2";"2012";"18000";"0"
"16773570";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A5 2.0 TDI";"1968";"100";"5";"2006";"2240";"0"
"16788379";"RCA";"Inmatriculat";"Autoturism";"MAZDA";"CX-3";"1998";"88";"5";"2018";"1690";"0"
"16789968";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGA";"10518";"324";"2";"2011";"18000";"0"
"16791382";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"16791398";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"12882";"368";"2";"2011";"18000";"0"
"16791400";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T";"10308";"338";"2";"2013";"19000";"0"
"16791403";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"10308";"338";"2";"2011";"18000";"0"
"16791404";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS440T/FP-LT";"10308";"338";"2";"2013";"19000";"0"
"16791416";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"16805259";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"P410";"12742";"302";"2";"2014";"21000";"0"
"16829787";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"77";"5";"2008";"2100";"0"
"16884294";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12773";"375";"2";"2014";"20500";"0"
"16911522";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1499";"88";"5";"2015";"1900";"0"
"16925285";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"406";"1997";"80";"5";"2000";"1950";"0"
"16929495";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS1844LS";"11946";"320";"2";"2007";"18000";"0"
"16936660";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"12882";"368";"2";"2012";"18000";"0"
"16936925";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"16936956";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"16936961";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"16942197";"RCA";"Inmatriculat";"Autoturism";"FORD";"FIESTA";"1499";"55";"5";"2013";"1570";"0"
"16946345";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"TE 05 N/ FT XF105";"12902";"340";"2";"2012";"19000";"0"
"16953992";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF105";"12902";"340";"2";"2009";"20500";"0"
"16956641";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH500";"12777";"368";"2";"2008";"27000";"0"
"16973872";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"59";"5";"2005";"1825";"0"
"16980634";"RCA";"Inmatriculat";"Autoturism";"DACIA";"DUSTER";"1461";"79";"5";"2009";"1755";"0"
"16993661";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"1968";"125";"5";"2009";"2095";"0"
"17000585";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA G";"1686";"59";"5";"2008";"1745";"0"
"17023340";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1390";"55";"5";"2008";"1535";"0"
"17029191";"RCA";"Inmatriculat";"Autoturism";"FIAT";"PUNTO";"1242";"44";"5";"2000";"1370";"0"
"17046897";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"BA3C";"10308";"338";"2";"2013";"19000";"0"
"17046903";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"BA3C";"10308";"338";"2";"2013";"19000";"0"
"17046905";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"BA3C";"10308";"338";"2";"2013";"19000";"0"
"17051635";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1870";"96";"5";"2006";"1820";"0"
"17055610";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1149";"54";"5";"2015";"1505";"0"
"17084102";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A6";"1896";"85";"5";"2000";"2020";"0"
"17089207";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1595";"75";"5";"2007";"1930";"0"
"17099570";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R410";"12742";"302";"2";"2014";"19000";"0"
"17116803";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ZAFIRA 1.9 CDTI";"1910";"110";"7";"2007";"2205";"0"
"17124056";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R500";"15607";"368";"2";"2010";"19000";"0"
"17124675";"RCA";"Inmatriculat";"Autoutilitara";"FIAT";"DUCATO L1H1";"2287";"96";"3";"2015";"3500";"0"
"17124682";"RCA";"Inmatriculat";"Autoutilitara";"DACIA";"DOKKER";"1461";"55";"2";"2015";"1959";"0"
"17147065";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1461";"55";"5";"2014";"1670";"0"
"17161589";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF IV";"1896";"74";"5";"2005";"3200";"0"
"17173116";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"T";"10837";"345";"2";"2014";"20500";"0"
"17181417";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS";"12809";"330";"2";"2013";"18000";"0"
"17245971";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1896";"66";"5";"2010";"1845";"0"
"17254948";"RCA";"Inmatriculat";"Autoturism";"HONDA";"CR-V";"1597";"88";"5";"2015";"2100";"0"
"17262761";"RCA";"Inmatriculat";"Autoturism";"BMW";"330CD";"2993";"150";"5";"2004";"2055";"0"
"17266519";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FL 240";"7146";"181";"2";"2010";"16000";"0"
"17268979";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"368";"2";"2017";"19000";"0"
"17270451";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"PREMIUM 410DXI";"10837";"302";"2";"2008";"19500";"0"
"17283442";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"96";"5";"2002";"1950";"0"
"17286104";"RCA";"Inmatriculat";"Autoturism";"VW";"GOLF";"1968";"81";"5";"2009";"1870";"0"
"17292110";"RCA";"Inmatriculat";"Autoutilitara";"SUZUKI";"GRAND VITARA";"1997";"80";"2";"2005";"2350";"0"
"17297650";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA CARAVAN";"1686";"55";"5";"2000";"1810";"0"
"17305507";"RCA";"Inmatriculat";"Autoturism";"BMW";"530D";"2993";"160";"5";"2004";"2170";"0"
"17313652";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R410";"12742";"302";"2";"2014";"19000";"0"
"17321877";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT XF";"12902";"375";"2";"2012";"19000";"0"
"17331002";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1896";"77";"5";"2005";"1985";"0"
"17334014";"RCA";"Inmatriculat";"Remorca / atas";"LOHR";"EUROLOHR";"0";"0";"0";"2005";"19000";"0"
"17342426";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"TRANSIT";"2198";"74";"3";"2015";"3500";"0"
"17354201";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"FP-LT";"11120";"338";"2";"2013";"19000";"0"
"17357258";"RCA";"Inmatriculat";"Autoturism";"PEUGEOT";"5008";"1560";"84";"5";"2014";"2070";"0"
"17363704";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF05EDN3";"12902";"340";"2";"2019";"20500";"0"
"17366959";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R 420";"11705";"309";"2";"2012";"20100";"0"
"17370408";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"POLO";"1198";"47";"5";"2002";"1550";"0"
"17370754";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT";"12902";"300";"2";"2013";"18600";"0"
"17388890";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX18.440";"10518";"324";"2";"2008";"18000";"0"
"17399343";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"VITO";"1598";"65";"3";"2015";"2800";"0"
"17400803";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"TRANSIT";"2198";"92";"3";"2016";"3500";"0"
"17409267";"RCA";"Inmatriculat";"Autoturism";"JEEP";"GRANDCHEROKEE";"2685";"120";"5";"2003";"2506";"0"
"17434674";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX18.440";"10518";"324";"2";"2014";"20500";"0"
"17434676";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX 18.400";"10518";"524";"2";"2014";"20500";"0"
"17447569";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PASSAT";"1896";"96";"5";"2002";"1990";"0"
"17464067";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"PHAETON";"2967";"165";"5";"2005";"2760";"0"
"17467028";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS 963-4-A";"12809";"310";"2";"2014";"18000";"0"
"17467966";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX 18.440";"10518";"324";"2";"2011";"18000";"0"
"17476370";"RCA";"Inmatriculat";"Motocicleta";"BMW";"L3E";"1170";"91";"2";"2018";"480";"0"
"17479378";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"AS 440";"11120";"338";"2";"2012";"19000";"0"
"17493766";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R480";"12740";"358";"2";"2011";"19000";"0"
"17504091";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105.460";"12902";"340";"2";"2010";"20500";"0"
"17504554";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"77";"5";"2007";"1550";"0"
"17507044";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"TOURAN";"1896";"74";"5";"2004";"2160";"0"
"17513941";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513942";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513943";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513948";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513949";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513959";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513967";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513969";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17513981";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"17514032";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R 454";"12809";"330";"2";"2015";"18000";"0"
"17514035";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R 455";"12809";"330";"2";"2015";"18000";"0"
"17514038";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R 452";"12809";"330";"2";"2015";"18000";"0"
"17514574";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1870";"88";"5";"2005";"1880";"0"
"17532133";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1598";"77";"5";"2013";"1975";"0"
"17532459";"RCA";"Inmatriculat";"Autoturism";"BMW";"316I";"1596";"75";"5";"1998";"1635";"0"
"17537527";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS C-MAX";"1560";"66";"5";"2007";"1920";"0"
"17549986";"RCA";"Inmatriculat";"Remorca / atas";"MERKER";"M300-01-0Y";"0";"0";"0";"2011";"38000";"0"
"17553049";"RCA";"Inmatriculat";"Autoturism";"BMW";"535D";"2993";"220";"5";"2010";"2360";"0"
"17553912";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FHA3C";"12777";"375";"2";"2013";"20000";"0"
"17564685";"RCA";"Inmatriculat";"Autoturism";"FORD";"S-MAX";"1997";"103";"7";"2008";"2505";"0"
"17606091";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"10518";"324";"2";"2011";"18000";"0"
"17624481";"RCA";"Inmatriculat";"Autoturism";"MERCEDES BENZ";"C 220 CDI";"2143";"125";"5";"2009";"2115";"0"
"17627853";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX 18.440";"10518";"324";"2";"2009";"18000";"0"
"17631137";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 105";"12902";"300";"2";"2011";"18600";"0"
"17632702";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A4";"1968";"105";"5";"2009";"2015";"0"
"17647593";"RCA";"Inmatriculat";"Autoturism";"OPEL";"CORSA";"1248";"51";"5";"2006";"1570";"0"
"17654780";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FT CF";"10837";"320";"2";"2016";"20500";"0"
"17664644";"RCA";"Inmatriculat";"Autoturism";"BMW";"316I";"1895";"77";"5";"2000";"1785";"0"
"17665116";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX 18.440";"10518";"324";"2";"2011";"19000";"0"
"17675888";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"368";"2";"2017";"19000";"0"
"17675950";"RCA";"Inmatriculat";"Autoturism";"BMW";"320 D";"1995";"110";"4";"2001";"2025";"0"
"17727538";"RCA";"Inmatriculat";"Autoturism";"MERCEDES BENZ";"VIANO";"2987";"165";"7";"2012";"3050";"0"
"17757114";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"LF55.250";"6693";"178";"2";"2008";"15000";"0"
"17759968";"RCA";"Inmatriculat";"Autoturism";"AUDI";"A2";"1390";"55";"5";"2001";"1410";"0"
"17777022";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"FTXF 105.460T";"12902";"340";"2";"2010";"20500";"0"
"17780902";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"CUSTOM";"2198";"74";"3";"2015";"2900";"0"
"17781382";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS1841LS";"11946";"300";"2";"2010";"18000";"0"
"17785628";"RCA";"Inmatriculat";"Autoutilitara";"RENAULT";"HD001";"10837";"345";"2";"2016";"20500";"0"
"17796018";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"ACTROS";"12809";"310";"2";"2014";"18000";"0"
"17800355";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF";"12902";"300";"2";"2012";"20500";"0"
"17809111";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"G 63";"3982";"430";"5";"1999";"3200";"0"
"17819215";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA";"1686";"92";"5";"2011";"2110";"0"
"17820473";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF460FT";"12902";"340";"2";"2017";"20500";"0"
"17831892";"RCA";"Inmatriculat";"Remorca / atas";"TRAILOR";"AKSOYLU TRAYLER XXL";"0";"0";"0";"2008";"17480";"0"
"17836528";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF105//";"12902";"300";"2";"2008";"18600";"0"
"17839497";"RCA";"Inmatriculat";"Autoutilitara";"IVECO";"STRALIS";"12882";"363";"2";"2016";"19000";"0"
"17840865";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FM440";"12780";"324";"2";"2008";"20000";"0"
"17841159";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS 1844LS";"11946";"320";"2";"2009";"18000";"0"
"17884850";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"SERIA G";"12742";"368";"2";"2019";"20500";"0"
"17886523";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"SYMBOL";"1461";"47";"5";"2008";"1505";"0"
"17886771";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1598";"77";"5";"2011";"1950";"0"
"17892844";"RCA";"Inmatriculat";"Autoturism";"DACIA";"MCV";"898";"66";"5";"2018";"1586";"0"
"17892846";"RCA";"Inmatriculat";"Autoturism";"DACIA";"MCV";"898";"66";"5";"2018";"1586";"0"
"17896664";"RCA";"Inmatriculat";"Autoturism";"VW";"PASSAT";"1896";"96";"5";"2002";"1960";"0"
"17901085";"RCA";"Inmatriculat";"Autoutilitara";"VOLKSWAGEN";"CADDY";"1598";"55";"2";"2012";"2175";"0"
"17920273";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"353";"2";"2016";"18000";"0"
"17920276";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"353";"2";"2016";"18000";"0"
"17944623";"RCA";"Inmatriculat";"Autoturism";"AUDI";"AUDI SQ7";"2967";"200";"5";"2018";"2765";"0"
"17954512";"RCA";"Inmatriculat";"Autoturism";"CHRYSLER";"VOYAGER";"2499";"105";"7";"2003";"2555";"0"
"17964841";"RCA";"Inmatriculat";"Autoturism";"MERCEDES";"A140";"1397";"60";"5";"2002";"1490";"0"
"17995744";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"10518";"324";"2";"2013";"18000";"0"
"17996975";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"HF 460FT";"12902";"340";"2";"2014";"19000";"0"
"18022437";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"353";"2";"2016";"18000";"0"
"18038015";"RCA";"Inmatriculat";"Autoutilitara";"FORD";"TRANSIT";"1995";"77";"3";"2016";"3500";"0"
"18080347";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1596";"74";"5";"2008";"1820";"0"
"18086558";"RCA";"Inmatriculat";"Autoturism";"SKODA";"OCTAVIA";"1598";"77";"5";"2013";"1990";"0"
"18095029";"RCA";"Inmatriculat";"Autoturism";"BMW";"X5 XDRIVE30D";"2993";"180";"5";"2012";"2755";"0"
"18127113";"RCA";"Inmatriculat";"Autoturism";"VW";"TIGUAN";"1968";"110";"5";"2016";"2080";"0"
"18138237";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"353";"2";"2016";"18000";"0"
"18138243";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"12419";"353";"2";"2016";"18000";"0"
"18154095";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA 2.0 DTI";"1995";"74";"5";"2002";"1865";"0"
"18171374";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R480";"12740";"353";"2";"2008";"26100";"0"
"18177425";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1997";"100";"5";"2014";"1950";"0"
"18180346";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGX";"10518";"324";"2";"2018";"18000";"0"
"18205131";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"77";"5";"2005";"1300";"0"
"18209951";"RCA";"Inmatriculat";"Autoturism";"OPEL";"ASTRA CARAVAN";"1995";"74";"5";"2002";"1865";"0"
"18214892";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2014";"20500";"0"
"18214931";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2014";"20500";"0"
"18214973";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH";"12777";"375";"2";"2014";"20500";"0"
"18215471";"RCA";"Inmatriculat";"Autoturism";"VW";"POLO";"1198";"47";"5";"2005";"1550";"0"
"18221725";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF105.460";"12902";"340";"2";"2011";"20500";"0"
"18225235";"RCA";"Inmatriculat";"Autoutilitara";"DAF";"XF 410";"12902";"300";"2";"2006";"18600";"0"
"18246190";"RCA";"Inmatriculat";"Autoturism";"AUDI ";"A 5 COUPE";"2698";"140";"4";"2009";"2075";"0"
"18248566";"RCA";"Inmatriculat";"Autoturism";"NISSAN";"QASHQAI";"1995";"110";"5";"2011";"2100";"0"
"18249509";"RCA";"Inmatriculat";"Autoturism";"DACIA";"LOGAN";"1598";"77";"5";"2009";"1600";"0"
"18251934";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS 1.6I 16V";"1596";"74";"5";"2003";"1635";"0"
"18267655";"RCA";"Inmatriculat";"Autoutilitara";"OPEL";"VIVARO";"1995";"84";"3";"2012";"2950";"0"
"18270663";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES";"SPRINTER";"2143";"95";"3";"2010";"3500";"0"
"18273317";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"SPRINTER 2.2 CDI";"2143";"120";"3";"2016";"3500";"0"
"18298268";"RCA";"Inmatriculat";"Autoturism";"VOLKSWAGEN";"GOLF";"1390";"55";"5";"2001";"1710";"0"
"18299991";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"MEGANE";"1461";"78";"5";"2007";"1770";"0"
"18305172";"RCA";"Inmatriculat";"Autoturism";"BMW";"X70";"2993";"210";"7";"2008";"3000";"0"
"18306437";"RCA";"Inmatriculat";"Autoturism";"BMW";"730D";"2993";"170";"5";"2005";"2480";"0"
"18320651";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"11946";"320";"2";"2013";"18000";"0"
"18334591";"RCA";"Inmatriculat";"Autoturism";"RENAULT";"KANGOO";"1149";"43";"5";"1998";"1600";"0"
"18336769";"RCA";"Inmatriculat";"Autoturism";"FORD";"FOCUS";"1560";"80";"5";"2008";"1885";"0"
"18337087";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES BENZ";"ACTROS";"12809";"330";"2";"2012";"18000";"0"
"18337175";"RCA";"Inmatriculat";"Autoutilitara";"SCANIA";"R500";"12809";"368";"2";"2010";"26000";"0"
"18353045";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGA18.440";"10518";"324";"2";"2009";"18000";"0"
"18361956";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"ACTROS";"12809";"330";"2";"2015";"18000";"0"
"18376150";"RCA";"Inmatriculat";"Autoturism";"BMW";"530D";"2993";"180";"5";"2010";"2330";"0"
"18376275";"RCA";"Inmatriculat";"Autoturism";"MERCEDES BENZ";"B 180 CDI";"1992";"80";"5";"2008";"1880";"0"
"18377671";"RCA";"Inmatriculat";"Autoutilitara";"MAN";"TGL 8220";"4580";"162";"2";"2010";"7490";"0"
"18377717";"RCA";"Inmatriculat";"Autoturism";"FIAT";"STILO";"1596";"76";"5";"2002";"1760";"0"
"18380684";"RCA";"Inmatriculat";"Autoutilitara";"MERCEDES-BENZ";"963-4-A";"12809";"330";"2";"2018";"19000";"0"
"18381833";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 4X2 T";"12777";"345";"2";"2016";"20500";"0"
"18381835";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 4X2 T";"12777";"345";"2";"2016";"20500";"0"
"18381837";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 4X2 T";"12777";"345";"2";"2016";"20500";"0"
"18381839";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 4X2 T";"12777";"345";"2";"2016";"20500";"0"
"18381846";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 4X2 T";"12777";"345";"2";"2016";"20500";"0"
"18381849";"RCA";"Inmatriculat";"Autoutilitara";"VOLVO";"FH 4X2 T";"12777";"345";"2";"2016";"20500";"0"
