"ID";"tip";"data_Start";"data_End";"BM";"Prima";"valuta";"sumaAsig";"factorReducere";"factorMajorare";"data_emitere";"nrRate";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL"
"16733146";"RCA";"2019-07-24";"2019-08-23";"B3";"128.49";"RON";"0";"Fara";;"2019-07-23";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16742955";"RCA";"2019-07-25";"2020-07-24";"B0";"4900";"RON";"0";"Fara";;"2019-07-23";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16748929";"RCA";"2019-07-25";"2019-08-24";"B5";"57.57";"RON";"0";"Rural";;"2019-07-24";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16757582";"RCA";"2019-08-06";"2020-08-05";"B2";"4900";"RON";"0";"Rural";;"2019-07-24";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16757588";"RCA";"2019-08-06";"2020-08-05";"M4";"9017.82";"RON";"0";"Rural";;"2019-07-24";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16757589";"RCA";"2019-08-17";"2020-08-16";"B4";"4900";"RON";"0";"Rural";;"2019-07-24";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16758018";"RCA";"2019-07-25";"2020-07-24";"B7";"4900";"RON";"0";"Rural";;"2019-07-24";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16765653";"RCA";"2019-08-10";"2020-08-09";"B0";"620";"RON";"0";"Fara";;"2019-07-25";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16770395";"RCA";"2019-07-25";"2020-01-24";"B0";"380";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16771340";"RCA";"2019-07-30";"2020-07-29";"B7";"4900";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16771344";"RCA";"2019-07-30";"2020-07-29";"M4";"6000";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16771346";"RCA";"2019-07-30";"2020-07-29";"B7";"4900";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16771347";"RCA";"2019-07-30";"2020-07-29";"B2";"4900";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16771348";"RCA";"2019-07-30";"2020-07-29";"B7";"4900";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16772372";"RCA";"2019-07-26";"2020-07-25";"B2";"4900";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16773570";"RCA";"2019-07-29";"2020-07-28";"B7";"329.4";"RON";"0";"Rural";;"2019-07-25";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16788379";"RCA";"2019-07-31";"2020-07-30";"B8";"408.54";"RON";"0";"Fara";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16789968";"RCA";"2019-07-29";"2020-07-28";"B0";"4900";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16791382";"RCA";"2019-08-10";"2020-08-09";"B1";"4900";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16791398";"RCA";"2019-08-13";"2020-08-12";"M1";"6000";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16791400";"RCA";"2019-08-13";"2020-08-12";"B3";"4900";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16791403";"RCA";"2019-08-13";"2020-08-12";"M1";"6000";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16791404";"RCA";"2019-08-13";"2020-08-12";"M7";"6000";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16791416";"RCA";"2019-08-10";"2020-08-09";"B1";"4900";"RON";"0";"Rural";;"2019-07-26";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16805259";"RCA";"2019-08-09";"2020-08-08";"B1";"4900";"RON";"0";"Rural";;"2019-07-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16829787";"RCA";"2019-07-31";"2020-07-30";"B0";"676";"RON";"0";"Fara";;"2019-07-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16884294";"RCA";"2019-09-01";"2020-08-31";"B7";"4900";"RON";"0";"Fara";;"2019-08-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16911522";"RCA";"2019-08-11";"2020-02-10";"B4";"251.74";"RON";"0";"Fara";;"2019-08-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16925285";"RCA";"2019-08-06";"2020-02-05";"B0";"279.5";"RON";"0";"Rural";;"2019-08-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16929495";"RCA";"2019-08-08";"2020-08-07";"B1";"4900";"RON";"0";"Fara";;"2019-08-06";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16936660";"RCA";"2019-08-30";"2020-08-29";"B2";"4900";"RON";"0";"Rural";;"2019-08-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16936925";"RCA";"2019-09-01";"2020-08-31";"B2";"4900";"RON";"0";"Rural";;"2019-08-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16936956";"RCA";"2019-09-01";"2020-08-31";"B2";"4900";"RON";"0";"Rural";;"2019-08-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16936961";"RCA";"2019-09-01";"2020-08-31";"B2";"4900";"RON";"0";"Rural";;"2019-08-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16942197";"RCA";"2019-08-13";"2020-08-12";"B8";"286.5";"RON";"0";"Fara";;"2019-08-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16946345";"RCA";"2019-08-18";"2020-08-17";"B3";"4900";"RON";"0";"Fara";;"2019-08-07";"3";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16953992";"RCA";"2019-08-09";"2020-08-08";"B0";"4900";"RON";"0";"Fara";;"2019-08-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16956641";"RCA";"2019-08-08";"2019-09-07";"B2";"536.78";"RON";"0";"Rural";;"2019-08-07";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16973872";"RCA";"2019-08-14";"2020-08-13";"B8";"495";"RON";"0";"Fara";;"2019-08-08";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16980634";"RCA";"2019-08-22";"2020-08-21";"B8";"272.93";"RON";"0";"Rural";;"2019-08-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"16993661";"RCA";"2019-08-11";"2020-02-10";"B2";"341.1";"RON";"0";"Rural";;"2019-08-09";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17000585";"RCA";"2019-08-11";"2019-09-10";"B2";"58.82";"RON";"0";"Fara";;"2019-08-10";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17023340";"RCA";"2019-08-13";"2020-02-12";"B0";"380";"RON";"0";"Fara";;"2019-08-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17029191";"RCA";"2019-08-13";"2020-02-12";"B1";"361";"RON";"0";"Rural";;"2019-08-12";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17046897";"RCA";"2019-08-14";"2020-08-13";"B4";"4900";"RON";"0";"Fara";;"2019-08-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17046903";"RCA";"2019-08-14";"2020-08-13";"M7";"6000";"RON";"0";"Fara";;"2019-08-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17046905";"RCA";"2019-08-14";"2020-08-13";"B2";"4900";"RON";"0";"Fara";;"2019-08-13";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17051635";"RCA";"2019-09-11";"2020-09-10";"B7";"414";"RON";"0";"Rural";;"2019-08-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17055610";"RCA";"2019-08-17";"2020-08-16";"B5";"750";"RON";"0";"Fara";;"2019-08-14";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17084102";"RCA";"2019-08-17";"2019-09-16";"B3";"61.23";"RON";"0";"Fara";;"2019-08-16";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17089207";"RCA";"2019-08-22";"2020-08-21";"B4";"436.69";"RON";"0";"Rural";;"2019-08-16";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17099570";"RCA";"2019-08-18";"2020-08-17";"B7";"4900";"RON";"0";"Rural";;"2019-08-17";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17116803";"RCA";"2019-08-19";"2019-09-17";"B1";"73.5";"RON";"0";"Rural";;"2019-08-19";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17124056";"RCA";"2019-08-20";"2020-08-19";"B1";"4900";"RON";"0";"Fara";;"2019-08-19";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17124675";"RCA";"2019-08-23";"2020-08-22";"B5";"1502.25";"RON";"0";"Fara";;"2019-08-19";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17124682";"RCA";"2019-08-28";"2020-08-27";"B1";"1018.4";"RON";"0";"Fara";;"2019-08-19";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17147065";"RCA";"2019-09-08";"2020-09-07";"M2";"620";"RON";"0";"Fara";;"2019-08-20";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17161589";"RCA";"2019-08-22";"2020-02-21";"B2";"388.8";"RON";"0";"Fara";;"2019-08-21";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17173116";"RCA";"2019-08-27";"2020-08-26";"B1";"4900";"RON";"0";"Rural";;"2019-08-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17181417";"RCA";"2019-08-26";"2020-08-25";"B7";"4294.2";"RON";"0";"Fara";;"2019-08-22";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17245971";"RCA";"2019-09-06";"2020-09-05";"B8";"345";"RON";"0";"Fara";;"2019-08-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17254948";"RCA";"2019-08-28";"2020-08-27";"B8";"316.28";"RON";"0";"Fara";;"2019-08-27";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17262761";"RCA";"2019-08-29";"2019-09-28";"B8";"87.55";"RON";"0";"Fara";;"2019-08-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17266519";"RCA";"2019-09-10";"2020-09-09";"B1";"4900";"RON";"0";"Fara";;"2019-08-28";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17268979";"RCA";"2019-09-03";"2020-09-02";"B2";"4900";"RON";"0";"Fara";;"2019-08-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17270451";"RCA";"2019-09-04";"2020-09-03";"B7";"4294.2";"RON";"0";"Fara";;"2019-08-28";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17283442";"RCA";"2019-09-03";"2020-09-02";"B8";"379";"RON";"0";"Fara";;"2019-08-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17286104";"RCA";"2019-08-29";"2020-08-28";"B0";"817.08";"RON";"0";"Fara";;"2019-08-29";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17292110";"RCA";"2019-08-31";"2019-09-30";"B6";"62.24";"RON";"0";"Rural";;"2019-08-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17297650";"RCA";"2019-08-31";"2020-08-30";"B8";"328";"RON";"0";"Pensionar";;"2019-08-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17305507";"RCA";"2019-08-31";"2019-09-29";"B1";"141.83";"RON";"0";"Rural";;"2019-08-30";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17313652";"RCA";"2019-09-01";"2020-08-31";"B7";"4294.2";"RON";"0";"Fara";;"2019-08-31";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17321877";"RCA";"2019-09-11";"2020-09-10";"B2";"4900";"RON";"0";"Rural";;"2019-09-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17331002";"RCA";"2019-09-04";"2020-09-03";"B6";"446.78";"RON";"0";"Fara";;"2019-09-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17334014";"RCA";"2019-09-06";"2020-09-05";"B8";"200";"RON";"0";"Fara";;"2019-09-02";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17342426";"RCA";"2019-09-30";"2020-09-29";"B5";"1502.25";"RON";"0";"Fara";;"2019-09-03";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17354201";"RCA";"2019-09-04";"2020-09-03";"B2";"4900";"RON";"0";"Fara";;"2019-09-03";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17357258";"RCA";"2019-09-04";"2019-10-03";"B0";"89.92";"RON";"0";"Fara";;"2019-09-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17363704";"RCA";"2019-09-05";"2020-09-04";"B0";"4900";"RON";"0";"Rural";;"2019-09-04";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17366959";"RCA";"2019-09-29";"2020-09-28";"B7";"4294.2";"RON";"0";"Fara";;"2019-09-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17370408";"RCA";"2019-09-09";"2020-09-08";"B6";"374.69";"RON";"0";"Fara";;"2019-09-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17370754";"RCA";"2019-09-05";"2020-09-04";"B0";"4900";"RON";"0";"Rural";;"2019-09-04";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17388890";"RCA";"2019-09-06";"2020-09-05";"B2";"4900";"RON";"0";"Rural";;"2019-09-05";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17399343";"RCA";"2019-10-01";"2020-09-30";"B5";"804";"RON";"0";"Fara";;"2019-09-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17400803";"RCA";"2019-09-16";"2020-09-15";"B5";"1502.25";"RON";"0";"Fara";;"2019-09-06";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17409267";"RCA";"2019-09-07";"2020-03-06";"B0";"583";"RON";"0";"Fara";;"2019-09-06";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17434674";"RCA";"2019-09-10";"2020-09-09";"B1";"4900";"RON";"0";"Rural";;"2019-09-09";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17434676";"RCA";"2019-09-10";"2020-09-09";"B1";"4900";"RON";"0";"Rural";;"2019-09-09";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"17447569";"RCA";"2019-09-11";"2020-03-10";"B8";"159.5";"RON";"0";"Fara";;"2019-09-10";"0";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
